image_id,text
3950,সেলো দেখে। একদল ভ্রমণকারী সংগীতশিল্পীরা যন্ত্রটি তার সামনে বাজাতে বাজাতে
3951,যাচ্ছিল। তখনই সে ঐ যন্ত্রের জন্য নিজেকে নিয়োজিত করবার সিদ্ধান্ত
3952,"১৯২০ সালে মালটা গ্রামের কাছে একটি বালকের দেহাবশেষ আবিষ্কৃত হয়,"
3953,"যা অনুসারে, এই বালকটি এমন একটি জনগোষ্ঠীর অন্তর্ভুক্ত ছিল যা"
3954,"সাইবেরীয়, আমেরিকান ভারতীয়, ও ব্রোঞ্জ যুগের ইউরেশীয় স্তেপ অঞ্চলের ইয়াম্নায়া"
3955,ও বোটাই জনগোষ্ঠীর জিনগত পূর্বপুরুষের সাথে সম্পর্কিত। বিশেষ করে আধুনিক
3956,"কালের আদিবাসী আমেরিকান, কেট, মানসি ও সেলকাপদের মধ্যে এমন প্রচুর"
3957,ফসফরাস অ্যাসিড (বা ফসফোনিক অ্যাসিড) হল একটি ডাইপ্রোটিক অ্যাসিড যার
3958,"অনেক। ফসফরাস অ্যাসিডের রূপান্তরিত জৈব রূপগুলিকে ফসফোনেট বলে, যাদের সংকেত"
3959,ঘরোয়া প্রথম-শ্রেণীর শ্রীলঙ্কান ক্রিকেটে তামিল ইউনিয়নের প্রতিনিধিত্ব করছেন। দলে তিনি
3960,মূলতঃ অল-রাউন্ডার হিসেবে খেলছেন। ডানহাতে ব্যাটিংয়ের পাশাপাশি ডানহাতে ব্যাটিং করে
3961,বাংলার শেষ স্বাধীন নবাব সিরাজউদ্দৌলার পতনের পর এই দেশে ব্রিটিশ
3962,শাসন শুরু হয়। বাঙালি সংস্কৃতির বিকাশ এবং একই সঙ্গে বাঙালি
3963,যুবসম্প্রদায়ের মধ্যে ব্রিটিশবিরোধী মনোভাব গড়ে তোলা এবং শক্তিমত্তা প্রদর্শনের মাধ্যমে
3964,তাদের মনোবল বাড়ানোর উদ্দেশ্যে চট্টগ্রামের বদরপতি এলাকার ব্যবসায়ী আবদুল জব্বার
3965,সওদাগর বলী খেলা বা কুস্তি প্রতিযোগিতার প্রবর্তন করেন। ১৯০৯ সালের
3966,১২ বৈশাখ নিজ নামে লালদীঘির মাঠে এই বলীখেলার সূচনা করেন
3967,তিনি। ব্যতিক্রমধর্মী ক্রীড়া প্রতিযোগিতা আয়োজনের জন্য ব্রিটিশ সরকার আবদুল জব্বার
3968,মিয়াকে খান বাহাদুর উপাধিতে ভূষিত করলেও তিনি তা প্রত্যাখ্যান করেন।
3969,ব্রিটিশ ও পাকিস্তানি আমলে বৃহত্তর চট্টগ্রাম ছাড়াও বার্মার আরাকান অঞ্চল
3970,ঘরোয়া প্রথম-শ্রেণীর অস্ট্রেলীয় ক্রিকেটে সাউথ অস্ট্রেলিয়া ও মেলবোর্ন রেনেগেডস দলের
3971,"প্রতিনিধিত্ব করেন। দলে তিনি মূলতঃ উইকেট-রক্ষক-ব্যাটসম্যান হিসেবে খেলতেন। এছাড়াও, ডানহাতে"
